;player;nationality;position;age;birth_year;games;games_starts;minutes;goals;assists;pens_made;pens_att;cards_yellow;cards_red;goals_per90;assists_per90;goals_assists_per90;goals_pens_per90;goals_assists_pens_per90;xg;npxg;xg_per90;npxg_per90;minutes_90s;shots_on_target;shots_free_kicks;shots_on_target_pct;shots_on_target_per90;goals_per_shot;goals_per_shot_on_target;npxg_per_shot;xg_net;npxg_net;passes_completed;passes;passes_pct;passes_total_distance;passes_progressive_distance;passes_completed_short;passes_short;passes_pct_short;passes_completed_medium;passes_medium;passes_pct_medium;passes_completed_long;passes_long;passes_pct_long;assisted_shots;passes_into_final_third;passes_into_penalty_area;crosses_into_penalty_area;progressive_passes;passes_live;passes_dead;passes_free_kicks;through_balls;passes_switches;crosses;corner_kicks;corner_kicks_in;corner_kicks_out;corner_kicks_straight;throw_ins;passes_offsides;passes_blocked;sca;sca_per90;sca_passes_live;sca_passes_dead;sca_dribbles;sca_shots;sca_fouled;gca;gca_per90;gca_passes_live;gca_passes_dead;gca_dribbles;gca_shots;gca_fouled;tackles;tackles_won;tackles_def_3rd;tackles_mid_3rd;tackles_att_3rd;dribble_tackles;dribbles_vs;dribble_tackles_pct;dribbled_past;blocks;blocked_shots;blocked_passes;interceptions;clearances;errors;touches;touches_def_pen_area;touches_def_3rd;touches_mid_3rd;touches_att_3rd;touches_att_pen_area;touches_live_ball;dribbles_completed;dribbles;dribbles_completed_pct;passes_received;miscontrols;dispossessed;cards_yellow_red;fouls;fouled;offsides;pens_won;pens_conceded;own_goals;ball_recoveries;aerials_won;aerials_lost;aerials_won_pct
2399;Alvaro Sanz;es ESP;MF;20;2001;2.0;0.0;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;13.0;84.6;175.0;35.0;5.0;6.0;83.3;6.0;6.0;100.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;12.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;3.1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;0.0;3.0;6.0;5.0;0.0;14.0;0.0;1.0;0.0;11.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0
2400;Riccardo Saponara;it ITA;FW;29;1991;29.0;13.0;1284.0;3.0;3.0;0.0;0.0;1.0;0.0;0.21;0.21;0.42;0.21;0.42;2.9;2.9;0.2;0.2;14.3;14.0;0.0;37.8;0.98;0.08;0.21;0.08;0.1;0.1;427.0;555.0;76.9;7378.0;1930.0;204.0;249.0;81.9;171.0;208.0;82.2;40.0;55.0;72.7;20.0;39.0;25.0;7.0;65.0;545.0;8.0;5.0;0.0;13.0;28.0;1.0;0.0;0.0;0.0;2.0;2.0;19.0;62.0;4.34;46.0;0.0;5.0;5.0;6.0;8.0;0.56;6.0;0.0;0.0;1.0;1.0;10.0;2.0;1.0;6.0;3.0;6.0;16.0;37.5;10.0;5.0;0.0;5.0;1.0;3.0;0.0;700.0;7.0;86.0;291.0;330.0;68.0;700.0;20.0;53.0;37.7;575.0;32.0;19.0;0.0;6.0;24.0;4.0;1.0;0.0;0.0;59.0;5.0;9.0;35.7
2401;Pablo Sarabia;es ESP;FW;29;1992;2.0;0.0;22.0;1.0;0.0;0.0;0.0;1.0;0.0;4.09;0.0;4.09;4.09;4.09;0.8;0.8;3.54;3.54;0.2;1.0;0.0;100.0;4.09;1.0;1.0;0.83;0.2;0.2;13.0;20.0;65.0;182.0;8.0;7.0;7.0;100.0;4.0;6.0;66.7;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;1.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;24.0;0.0;0.0;9.0;15.0;1.0;24.0;1.0;1.0;100.0;21.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2402;Marcelo Saracchi;uy URU;DF;23;1998;4.0;2.0;186.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.48;0.48;0.0;0.48;0.0;0.0;0.0;0.0;2.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;86.0;107.0;80.4;1584.0;539.0;35.0;43.0;81.4;32.0;37.0;86.5;14.0;17.0;82.4;6.0;5.0;5.0;2.0;5.0;88.0;19.0;1.0;1.0;1.0;7.0;1.0;0.0;0.0;0.0;17.0;0.0;2.0;6.0;2.9;5.0;1.0;0.0;0.0;0.0;1.0;0.48;1.0;0.0;0.0;0.0;0.0;8.0;5.0;6.0;1.0;1.0;2.0;4.0;50.0;2.0;3.0;0.0;3.0;4.0;7.0;1.0;129.0;10.0;52.0;42.0;35.0;2.0;129.0;2.0;2.0;100.0;68.0;2.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;15.0;1.0;1.0;50.0
2403;Josh Sargent;us USA;FW,MF;21;2000;26.0;18.0;1572.0;2.0;1.0;0.0;0.0;1.0;0.0;0.11;0.06;0.17;0.11;0.17;2.7;2.7;0.16;0.16;17.5;2.0;0.0;8.3;0.11;0.08;1.0;0.11;-0.7;-0.7;292.0;410.0;71.2;3577.0;820.0;208.0;258.0;80.6;63.0;96.0;65.6;8.0;16.0;50.0;11.0;8.0;5.0;0.0;11.0;401.0;9.0;0.0;1.0;0.0;11.0;0.0;0.0;0.0;0.0;6.0;0.0;17.0;25.0;1.43;17.0;0.0;1.0;3.0;4.0;3.0;0.17;2.0;0.0;1.0;0.0;0.0;26.0;14.0;15.0;7.0;4.0;14.0;39.0;35.9;25.0;29.0;2.0;27.0;11.0;18.0;2.0;628.0;33.0;127.0;246.0;266.0;55.0;628.0;16.0;32.0;50.0;383.0;52.0;25.0;0.0;9.0;23.0;4.0;0.0;0.0;0.0;70.0;40.0;48.0;45.5
2404;Jeremy Sarmiento;ec ECU;FW,MF;19;2002;5.0;1.0;48.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;20.0;70.0;156.0;37.0;8.0;12.0;66.7;5.0;5.0;100.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;18.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;2.0;2.0;0.0;2.0;0.0;0.0;0.0;30.0;0.0;2.0;9.0;20.0;1.0;30.0;1.0;4.0;25.0;19.0;4.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;3.0;1.0;2.0;33.3
2405;Bouna Sarr;sn SEN;DF;29;1992;5.0;0.0;64.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06;0.06;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;28.0;40.0;70.0;429.0;101.0;17.0;18.0;94.4;8.0;14.0;57.1;1.0;2.0;50.0;0.0;1.0;0.0;0.0;3.0;35.0;5.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;5.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;4.0;2.0;1.0;1.0;4.0;5.0;80.0;1.0;2.0;1.0;1.0;6.0;1.0;0.0;58.0;2.0;17.0;23.0;20.0;5.0;58.0;4.0;5.0;80.0;28.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;2.0;0.0
2406;Ismaila Sarr;sn SEN;FW,MF;23;1998;22.0;21.0;1861.0;5.0;2.0;0.0;1.0;2.0;0.0;0.24;0.1;0.34;0.24;0.34;5.7;4.9;0.27;0.24;20.7;15.0;0.0;38.5;0.73;0.13;0.33;0.12;-0.7;0.1;332.0;478.0;69.5;4981.0;1253.0;182.0;225.0;80.9;105.0;144.0;72.9;21.0;41.0;51.2;21.0;21.0;22.0;4.0;38.0;468.0;9.0;1.0;1.0;1.0;61.0;0.0;0.0;0.0;0.0;3.0;1.0;25.0;52.0;2.51;38.0;0.0;5.0;2.0;6.0;4.0;0.19;3.0;0.0;0.0;1.0;0.0;12.0;7.0;4.0;3.0;5.0;5.0;19.0;26.3;14.0;10.0;1.0;9.0;9.0;10.0;0.0;711.0;18.0;95.0;245.0;387.0;69.0;710.0;34.0;71.0;47.9;519.0;71.0;40.0;0.0;17.0;47.0;12.0;0.0;0.0;0.0;88.0;10.0;17.0;37.0
2407;Malang Sarr;fr FRA;DF;22;1999;8.0;6.0;546.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01;0.01;6.1;0.0;0.0;0.0;0.0;0.0;0.0;0.05;0.0;0.0;432.0;493.0;87.6;7202.0;2241.0;191.0;206.0;92.7;211.0;226.0;93.4;26.0;48.0;54.2;3.0;36.0;2.0;1.0;15.0;457.0;36.0;14.0;2.0;1.0;4.0;0.0;0.0;0.0;0.0;22.0;0.0;3.0;6.0;0.99;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;7.0;10.0;2.0;2.0;7.0;12.0;58.3;5.0;6.0;3.0;3.0;11.0;20.0;0.0;551.0;29.0;204.0;300.0;48.0;0.0;551.0;0.0;0.0;0.0;389.0;6.0;2.0;0.0;8.0;1.0;0.0;0.0;0.0;0.0;36.0;13.0;7.0;65.0
2408;Joan Sastre Vanrell;es ESP;DF;24;1997;7.0;2.0;258.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.03;0.03;2.9;0.0;0.0;0.0;0.0;0.0;0.0;0.05;-0.1;-0.1;74.0;106.0;69.8;1391.0;650.0;30.0;41.0;73.2;30.0;40.0;75.0;12.0;20.0;60.0;0.0;4.0;0.0;0.0;2.0;84.0;20.0;1.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;19.0;2.0;0.0;5.0;1.74;0.0;3.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;3.0;5.0;0.0;1.0;3.0;4.0;75.0;1.0;3.0;0.0;3.0;2.0;10.0;0.0;135.0;14.0;57.0;53.0;25.0;1.0;135.0;3.0;5.0;60.0;71.0;2.0;2.0;0.0;3.0;6.0;0.0;0.0;1.0;0.0;10.0;4.0;3.0;57.1
2409;Giacomo Satalino;it ITA;GK;22;1999;1.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;100.0;22.0;22.0;0.0;0.0;0.0;1.0;1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2410;Martin Satriano;uy URU;FW,MF;20;2001;4.0;0.0;38.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;11.0;72.7;95.0;12.0;6.0;9.0;66.7;2.0;2.0;100.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.37;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;0.0;2.0;4.0;9.0;1.0;14.0;0.0;0.0;0.0;8.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;3.0;25.0
2411;Martin Satriano;uy URU;FW;20;2001;15.0;11.0;932.0;4.0;0.0;0.0;0.0;5.0;0.0;0.39;0.0;0.39;0.39;0.39;3.5;3.5;0.33;0.33;10.4;10.0;0.0;41.7;0.97;0.17;0.4;0.14;0.5;0.5;124.0;177.0;70.1;1835.0;340.0;68.0;91.0;74.7;37.0;50.0;74.0;9.0;15.0;60.0;2.0;5.0;1.0;0.0;8.0;159.0;16.0;0.0;0.0;1.0;5.0;0.0;0.0;0.0;0.0;1.0;2.0;4.0;6.0;0.58;3.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;2.0;1.0;1.0;3.0;2.0;7.0;28.6;5.0;8.0;0.0;8.0;2.0;3.0;0.0;272.0;5.0;27.0;128.0;118.0;35.0;272.0;9.0;17.0;52.9;193.0;27.0;13.0;0.0;14.0;13.0;2.0;0.0;0.0;0.0;28.0;14.0;43.0;24.6
2412;Téji Savanier;fr FRA;MF;29;1991;29.0;28.0;2414.0;8.0;7.0;3.0;4.0;9.0;2.0;0.3;0.26;0.56;0.19;0.45;7.5;4.4;0.28;0.16;26.8;34.0;22.0;44.2;1.27;0.06;0.15;0.06;0.5;0.6;1070.0;1617.0;66.2;21472.0;7445.0;471.0;561.0;84.0;323.0;472.0;68.4;231.0;458.0;50.4;60.0;141.0;38.0;14.0;147.0;1343.0;264.0;98.0;11.0;56.0;199.0;108.0;36.0;48.0;2.0;31.0;10.0;42.0;126.0;4.7;77.0;29.0;8.0;5.0;4.0;16.0;0.6;11.0;4.0;0.0;1.0;0.0;46.0;27.0;18.0;19.0;9.0;21.0;59.0;35.6;38.0;23.0;1.0;22.0;25.0;12.0;1.0;1978.0;28.0;287.0;1054.0;675.0;54.0;1974.0;76.0;116.0;65.5;1332.0;84.0;36.0;1.0;45.0;77.0;2.0;0.0;0.0;0.0;149.0;13.0;23.0;36.1
2413;Esteban Saveljich;me MNE;DF;30;1991;21.0;21.0;1700.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9;0.9;0.05;0.05;18.9;3.0;0.0;33.3;0.16;0.0;0.0;0.1;-0.9;-0.9;498.0;605.0;82.3;9979.0;3016.0;145.0;165.0;87.9;290.0;320.0;90.6;55.0;101.0;54.5;1.0;14.0;2.0;1.0;16.0;579.0;24.0;21.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;3.0;2.0;5.0;10.0;0.53;8.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0;11.0;11.0;7.0;0.0;9.0;15.0;60.0;6.0;20.0;12.0;8.0;16.0;69.0;0.0;760.0;101.0;433.0;313.0;17.0;12.0;760.0;0.0;1.0;0.0;433.0;3.0;2.0;0.0;23.0;2.0;3.0;0.0;1.0;0.0;56.0;56.0;36.0;60.9
2414;Stefan Savić;me MNE;DF;30;1991;28.0;28.0;2440.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;2.3;2.3;0.09;0.09;27.1;5.0;0.0;33.3;0.18;0.0;0.0;0.16;-2.3;-2.3;1139.0;1388.0;82.1;22371.0;7360.0;396.0;449.0;88.2;568.0;623.0;91.2;155.0;268.0;57.8;3.0;62.0;1.0;0.0;51.0;1333.0;51.0;44.0;0.0;18.0;1.0;0.0;0.0;0.0;0.0;7.0;4.0;10.0;21.0;0.77;17.0;1.0;1.0;2.0;0.0;2.0;0.07;2.0;0.0;0.0;0.0;0.0;46.0;20.0;25.0;20.0;1.0;29.0;43.0;67.4;14.0;19.0;12.0;7.0;37.0;102.0;1.0;1642.0;154.0;755.0;826.0;70.0;25.0;1642.0;8.0;9.0;88.9;1049.0;10.0;3.0;0.0;30.0;22.0;3.0;0.0;0.0;1.0;119.0;71.0;52.0;57.7
2415;Joe Scally;us USA;DF;18;2002;30.0;20.0;1909.0;1.0;2.0;0.0;0.0;4.0;0.0;0.05;0.09;0.14;0.05;0.14;2.2;2.2;0.1;0.1;21.2;6.0;0.0;33.3;0.28;0.06;0.17;0.12;-1.2;-1.2;795.0;1010.0;78.7;12839.0;4055.0;410.0;474.0;86.5;307.0;381.0;80.6;59.0;101.0;58.4;18.0;44.0;17.0;9.0;54.0;790.0;219.0;12.0;3.0;2.0;35.0;0.0;0.0;0.0;0.0;207.0;1.0;20.0;41.0;1.93;35.0;2.0;0.0;2.0;2.0;5.0;0.24;3.0;0.0;0.0;2.0;0.0;40.0;30.0;21.0;14.0;5.0;17.0;41.0;41.5;24.0;27.0;4.0;23.0;22.0;38.0;0.0;1275.0;59.0;343.0;647.0;302.0;31.0;1275.0;21.0;44.0;47.7;733.0;58.0;13.0;0.0;27.0;36.0;2.0;0.0;0.0;0.0;89.0;18.0;18.0;50.0
2416;Giorgio Scalvini;it ITA;DF,MF;17;2003;18.0;9.0;763.0;1.0;0.0;0.0;0.0;1.0;0.0;0.12;0.0;0.12;0.12;0.12;1.8;1.8;0.21;0.21;8.5;3.0;0.0;18.8;0.35;0.06;0.33;0.11;-0.8;-0.8;405.0;497.0;81.5;6846.0;2737.0;201.0;221.0;91.0;167.0;195.0;85.6;29.0;61.0;47.5;5.0;43.0;5.0;0.0;30.0;474.0;22.0;14.0;0.0;4.0;3.0;0.0;0.0;0.0;0.0;8.0;1.0;4.0;16.0;1.89;11.0;0.0;1.0;2.0;0.0;1.0;0.12;1.0;0.0;0.0;0.0;0.0;22.0;11.0;13.0;8.0;1.0;9.0;19.0;47.4;10.0;12.0;1.0;11.0;22.0;16.0;0.0;600.0;22.0;224.0;276.0;104.0;25.0;600.0;4.0;6.0;66.7;381.0;13.0;6.0;0.0;15.0;7.0;0.0;0.0;0.0;0.0;56.0;20.0;17.0;54.1
2417;Gianluca Scamacca;it ITA;FW;22;1999;36.0;25.0;2146.0;16.0;0.0;1.0;1.0;7.0;0.0;0.67;0.0;0.67;0.63;0.63;11.5;10.7;0.48;0.45;23.8;36.0;1.0;46.2;1.51;0.19;0.42;0.14;4.5;4.3;399.0;550.0;72.5;5604.0;916.0;243.0;304.0;79.9;104.0;144.0;72.2;26.0;38.0;68.4;25.0;23.0;11.0;0.0;25.0;498.0;51.0;0.0;3.0;6.0;11.0;0.0;0.0;0.0;0.0;0.0;1.0;14.0;56.0;2.35;46.0;0.0;3.0;5.0;2.0;6.0;0.25;4.0;0.0;1.0;1.0;0.0;19.0;14.0;2.0;5.0;12.0;5.0;21.0;23.8;16.0;16.0;1.0;15.0;5.0;22.0;1.0;804.0;26.0;60.0;408.0;347.0;89.0;803.0;21.0;30.0;70.0;623.0;74.0;49.0;0.0;49.0;20.0;10.0;0.0;0.0;0.0;46.0;51.0;39.0;56.7
2418;Dane Scarlett;eng ENG;MF;17;2004;1.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;100.0;9.0;0.0;1.0;1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;100.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2419;Kevin Schade;de GER;MF,FW;19;2001;21.0;7.0;831.0;4.0;1.0;0.0;0.0;2.0;0.0;0.43;0.11;0.54;0.43;0.54;2.6;2.4;0.28;0.26;9.2;9.0;0.0;47.4;0.97;0.21;0.44;0.13;1.4;1.6;102.0;187.0;54.5;1320.0;610.0;71.0;110.0;64.5;21.0;43.0;48.8;4.0;15.0;26.7;7.0;9.0;5.0;3.0;9.0;178.0;9.0;0.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;9.0;0.0;3.0;24.0;2.6;9.0;0.0;4.0;3.0;8.0;3.0;0.32;1.0;0.0;0.0;0.0;2.0;9.0;7.0;6.0;2.0;1.0;3.0;10.0;30.0;7.0;15.0;3.0;12.0;3.0;16.0;0.0;351.0;14.0;63.0;123.0;173.0;61.0;351.0;15.0;31.0;48.4;221.0;35.0;20.0;0.0;22.0;26.0;4.0;0.0;0.0;0.0;41.0;40.0;35.0;53.3
2420;András Schäfer;hu HUN;MF;22;1999;8.0;1.0;239.0;1.0;1.0;0.0;0.0;2.0;0.0;0.38;0.38;0.75;0.38;0.75;0.6;0.6;0.23;0.23;2.7;3.0;0.0;42.9;1.13;0.14;0.33;0.09;0.4;0.4;66.0;88.0;75.0;1073.0;281.0;32.0;40.0;80.0;27.0;29.0;93.1;4.0;8.0;50.0;4.0;10.0;2.0;0.0;9.0;86.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;5.0;6.0;2.27;4.0;0.0;2.0;0.0;0.0;2.0;0.76;1.0;0.0;1.0;0.0;0.0;4.0;1.0;3.0;1.0;0.0;0.0;5.0;0.0;5.0;7.0;1.0;6.0;2.0;4.0;0.0;128.0;3.0;26.0;67.0;37.0;5.0;128.0;4.0;5.0;80.0;76.0;5.0;1.0;0.0;6.0;2.0;0.0;0.0;0.0;0.0;25.0;1.0;5.0;16.7
2421;Fabian Schär;ch SUI;DF;29;1991;25.0;25.0;2158.0;2.0;2.0;0.0;0.0;4.0;0.0;0.08;0.08;0.17;0.08;0.17;1.5;1.5;0.06;0.06;24.0;8.0;4.0;38.1;0.33;0.1;0.25;0.07;0.5;0.5;698.0;1012.0;69.0;15904.0;7292.0;199.0;251.0;79.3;332.0;402.0;82.6;156.0;326.0;47.9;9.0;69.0;15.0;1.0;41.0;923.0;82.0;70.0;1.0;19.0;7.0;0.0;0.0;0.0;0.0;12.0;7.0;7.0;31.0;1.29;18.0;6.0;2.0;4.0;1.0;4.0;0.17;3.0;0.0;1.0;0.0;0.0;16.0;11.0;11.0;3.0;2.0;8.0;16.0;50.0;8.0;27.0;18.0;9.0;32.0;95.0;2.0;1230.0;158.0;642.0;536.0;74.0;27.0;1230.0;6.0;10.0;60.0;668.0;12.0;5.0;0.0;24.0;11.0;3.0;0.0;0.0;0.0;131.0;45.0;42.0;51.7
2422;Louis Schaub;at AUT;MF,FW;26;1994;28.0;6.0;654.0;1.0;2.0;0.0;0.0;0.0;0.0;0.14;0.28;0.41;0.14;0.41;1.2;1.2;0.17;0.17;7.3;2.0;0.0;14.3;0.28;0.07;0.5;0.09;-0.2;-0.2;205.0;320.0;64.1;3270.0;999.0;109.0;146.0;74.7;78.0;107.0;72.9;15.0;36.0;41.7;10.0;22.0;11.0;4.0;30.0;296.0;21.0;7.0;0.0;4.0;34.0;11.0;7.0;2.0;0.0;3.0;3.0;18.0;27.0;3.72;19.0;2.0;1.0;2.0;2.0;4.0;0.55;4.0;0.0;0.0;0.0;0.0;16.0;10.0;7.0;7.0;2.0;11.0;20.0;55.0;9.0;17.0;3.0;14.0;3.0;3.0;0.0;421.0;10.0;67.0;162.0;197.0;29.0;421.0;19.0;32.0;59.4;271.0;20.0;14.0;0.0;8.0;8.0;3.0;0.0;0.0;0.0;56.0;3.0;13.0;18.8
2423;Andrea Schiavone;it ITA;MF;28;1993;14.0;5.0;571.0;1.0;0.0;0.0;0.0;1.0;0.0;0.16;0.0;0.16;0.16;0.16;0.1;0.1;0.02;0.02;6.3;1.0;0.0;50.0;0.16;0.5;1.0;0.07;0.9;0.9;199.0;243.0;81.9;3724.0;1264.0;82.0;89.0;92.1;82.0;92.0;89.1;29.0;49.0;59.2;11.0;21.0;3.0;0.0;19.0;206.0;37.0;15.0;0.0;3.0;29.0;20.0;6.0;13.0;0.0;2.0;0.0;3.0;17.0;2.66;6.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;8.0;5.0;9.0;0.0;10.0;23.0;43.5;13.0;13.0;3.0;10.0;8.0;12.0;0.0;306.0;20.0;65.0;182.0;59.0;8.0;306.0;1.0;2.0;50.0;152.0;8.0;1.0;0.0;10.0;5.0;0.0;0.0;0.0;0.0;29.0;3.0;3.0;50.0
2424;Patrik Schick;cz CZE;FW;25;1996;27.0;26.0;2076.0;24.0;3.0;1.0;2.0;0.0;0.0;1.04;0.13;1.17;1.0;1.13;18.5;16.9;0.8;0.73;23.1;43.0;2.0;48.9;1.86;0.26;0.53;0.2;5.5;6.1;282.0;413.0;68.3;3833.0;712.0;157.0;218.0;72.0;88.0;116.0;75.9;12.0;18.0;66.7;16.0;11.0;6.0;0.0;20.0;388.0;24.0;1.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;11.0;50.0;2.17;34.0;0.0;3.0;11.0;2.0;14.0;0.61;10.0;0.0;2.0;1.0;1.0;5.0;2.0;2.0;2.0;1.0;1.0;9.0;11.1;8.0;6.0;1.0;5.0;3.0;28.0;0.0;666.0;36.0;51.0;327.0;291.0;134.0;664.0;15.0;41.0;36.6;518.0;60.0;21.0;0.0;13.0;22.0;6.0;0.0;0.0;0.0;34.0;55.0;73.0;43.0
2425;Kingsley Schindler;de GER;DF,FW;28;1993;18.0;1.0;349.0;1.0;2.0;0.0;0.0;1.0;0.0;0.26;0.52;0.77;0.26;0.77;0.4;0.4;0.1;0.1;3.9;1.0;0.0;33.3;0.26;0.33;1.0;0.13;0.6;0.6;103.0;196.0;52.6;1867.0;870.0;45.0;62.0;72.6;44.0;78.0;56.4;13.0;38.0;34.2;5.0;15.0;7.0;5.0;20.0;154.0;41.0;1.0;0.0;1.0;24.0;0.0;0.0;0.0;0.0;39.0;1.0;8.0;12.0;3.09;9.0;1.0;0.0;1.0;1.0;3.0;0.77;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;5.0;20.0;4.0;5.0;1.0;4.0;5.0;5.0;0.0;236.0;6.0;52.0;100.0;87.0;11.0;236.0;0.0;5.0;0.0;114.0;6.0;4.0;0.0;2.0;5.0;1.0;0.0;0.0;0.0;27.0;7.0;5.0;58.3
